y,x
5.301029996,5.271593486
5.491361694,5.359667868
5.544068044,5.335490951
5.380211242,5.496351688
5.255272505,5.389227626
5.491361694,5.485315139
5,5.507293524
5.021189299,5.172786257
5,5.314945585
5.491361694,5.454455441
5.477121255,5.468356215
5.079181246,5.308410069
5.477121255,5.508280367
5,5.289558139
5.477121255,5.461217967
5.301029996,5.315043051
5.744292983,5.613094704
5.612783857,5.616194598
5.511883361,5.536801392
5.342422681,5.290042113
5,5.31904186
5.431363764,5.443362264
5.113943352,5.349038287
5.290034611,5.165859646
5.322219295,5.236672899
5.301029996,5.512827036
5.431363764,5.31272016
5.423245874,5.47394905
5.698970004,5.552581069
5.204119983,5.559343815
5.255272505,5.455424326
5.267171728,5.187074058
5.079181246,5.263370069
5.176091259,5.311852067
5.77815125,5.49653385
5.342422681,5.408245995
5.511883361,5.432409259
5.079181246,5.312317492
5.176091259,5.551428
5.267171728,5.373446292
5.301029996,5.183844826
5.574031268,5.361654204
5.72427587,5.645153661
5.511883361,5.390851768
5.525044807,5.384713498
5.51851394,5.366136726
5.860338007,5.587580648
5.477121255,5.384933467
5.505149978,5.453000587
5.755874856,5.480595614
5.301029996,5.297646969
5.477121255,5.477386557
5.62324929,5.502539683
5.544068044,5.209849122
5.84509804,5.591834975
5.491361694,5.370246791
5.380211242,5.351697518
5,5.304032956
5.875061263,5.603876609
5.380211242,5.278330757
5.544068044,5.413795295
5.255272505,5.360264479
5.612783857,5.548053837
5.255272505,5.652120888
5.86923172,5.615849041
5.342422681,5.452724655
5.204119983,5.557404864
5.58546073,5.506600536
5.380211242,5.405200872
5,5.40143473
5.255272505,5.246935306
5.021189299,5.264114203
5.267171728,5.219894611
5.602059991,5.486895682
5.079181246,5.414880199
5.255272505,5.428308915
5.397940009,5.280967102
5.491361694,5.29436808
5.176091259,5.309234574
5.301029996,5.463265765
5.477121255,5.349785861
5.591064607,5.361094669
5.698970004,5.414677195
5.301029996,5.479323602
5.301029996,5.316561036
5.176091259,5.432328044
5.352182518,5.279500516
5.33243846,5.41087542
5.596597096,5.643592568
5.498310554,5.292593029
5.176091259,5.361545862
5.096910013,5.338901688
5.380211242,5.2800795
5.77815125,5.578036069
5.511883361,5.357994203
5.041392685,5.33507108
5.146128036,5.3549295
5.51851394,5.369511137
5.301029996,5.245514586
5.255272505,5.227083515
5.672097858,5.621296509
5.579783597,5.476054293
5.477121255,5.505904753
5.161368002,5.307153616
5.51851394,5.46151552
5.322219295,5.273800288
5.544068044,5.388772636
5.447158031,5.205815022
5.505149978,5.365753687
5.956648579,5.502415701
5.439332694,5.542150101
5.556302501,5.703424349
5.278753601,5.214845586
5.255272505,5.346648453
5.161368002,5.463111549
5.832508913,5.459080418
5.477121255,5.380938903
5.568201724,5.555108702
5.397940009,5.459621127
5.484299839,5.383120262
5.602059991,5.538897665
5.618048097,5.527139929
5.176091259,5.407953196
5.525044807,5.480070734
5.439332694,5.369313328
5.550228353,5.485565514
5.698970004,5.508053418
5.439332694,5.36852344
5.021189299,5.385799508
5.894869657,5.469871076
5.579783597,5.47254927
5.698970004,5.445921264
5.161368002,5.369232444
5.602059991,5.422223592
5.161368002,5.282159063
5.397940009,5.342706903
5.638489257,5.477838156
5.176091259,5.314014559
5.255272505,5.523350477
5.255272505,5.403386061
5.77815125,5.649362477
5.73239376,5.649585499
5.176091259,5.390810655
5.544068044,5.400489506
5.477121255,5.528647534
5.484299839,5.391642012
5.574031268,5.543260096
5,5.344654076
5.643452676,5.602356035
5.255272505,5.338178746
5.079181246,5.274934267
5.397940009,5.41036023
6.176091259,5.196559754
5,5.327533799
5.525044807,5.561929438
5.511883361,5.614152602
5.477121255,5.280444483
5.33243846,5.349680407
5.40654018,5.200322738
5.77815125,5.462717514
5.380211242,5.36769253
5.579783597,5.391452806
5.342422681,5.435390064
5.491361694,5.405306333
5.477121255,5.393359607
5.653212514,5.433640185
5.579783597,5.612510285
5.638489257,5.246808952
5.681241237,5.457082582
5.079181246,5.444163823
5.653212514,5.40887852
5.562292864,5.535794184
5.255272505,5.320541203
5.477121255,5.300689824
5.477121255,5.430178445
5.301029996,5.414898482
5.491361694,5.357324444
5.511883361,5.388366261
5.579783597,5.577598753
5.72427587,5.569062697
5.602059991,5.466835147
5.255272505,5.333955344
5.498310554,5.335007102
5.525044807,5.441874549
5.161368002,5.500203848
5.079181246,5.427767838
5.511883361,5.405494671
5.556302501,5.563506714
5.505149978,5.41552813
5.491361694,5.409440346
5.537819095,5.4456177
5.491361694,5.365074308
5.477121255,5.454432226
5.537819095,5.356998226
5.477121255,5.501763728
5.511883361,5.444393275
5.525044807,5.61152181
5.176091259,5.322864754
5.491361694,5.377165449
5.079181246,5.272538478
5.217483944,5.382634325
5.653212514,5.414218222
5.602059991,5.603011656
5.498310554,5.519475773
5.596597096,5.515903065
5.217483944,5.257160814
5.190331698,5.306893511
5,5.145879202
5.505149978,5.411815402
5.397940009,5.397348166
4.77815125,5.447107022
5.301029996,5.427242792
5.301029996,5.355540888
5.770852012,5.591708525
5.021189299,5.182956258
5.414973348,5.183256865
5.612783857,5.499276523
5.556302501,5.338282929
5,5.278720285
5.255272505,5.397606889
5.707570176,5.601578254
5.511883361,5.39031824
5.021189299,5.264542393
5.079181246,5.3819855
6.079181246,5.77991638
5.397940009,5.323396017
5.352182518,5.466550526
5.929418926,5.709573011
5.230448921,5.288412632
5.602059991,5.458831444
5.720159303,5.527337373
5.021189299,5.18474163
6.477121255,5.500156507
5.550228353,5.580853509
5.439332694,5.416686816
5.423245874,5.440660249
5.612783857,5.466706554
5.278753601,5.213676262
5.544068044,5.433875009
5.477121255,5.459062331
5.380211242,5.368331415
5.498310554,5.481594532
5.477121255,5.394573853
5.607455023,5.533548308
5.531478917,5.584639203
5.591064607,5.51710521
5.51851394,5.455774353
5.380211242,5.417100707
5.079181246,5.084828913
5.579783597,5.642290082
5.477121255,5.362240991
5.079181246,5.435031768
5.255272505,5.213540351
5.667452953,5.611488772
5.33243846,5.378377906
5.447158031,5.474718661
5.484299839,5.363558337
5.079181246,5.328110869
5.602059991,5.512941794
5.556302501,5.516552793
5.447158031,5.489255093
5.477121255,5.503195445
5.079181246,5.469213002
5.380211242,5.373924157
5.301029996,5.286351636
5.591064607,5.482946598
5.301029996,5.477326084
5,5.424059794
5.255272505,5.450851649
5.477121255,5.505979515
5.301029996,5.452472418
5.447158031,5.472504696
5.477121255,5.362192214
5.51851394,5.474547578
5.643452676,5.606922646
5.716003344,5.473766409
5.477121255,5.322308062
5.477121255,5.356143227
5.311753861,5.294499478
5.875061263,5.626270485
5.913813852,5.614227524
5.079181246,5.316791283
5.556302501,5.375498952
5.079181246,5.309569625
5.096910013,5.367022954
5.511883361,5.444190625
5.574031268,5.454318267
5.484299839,5.463915713
5.602059991,5.547596113
5.079181246,5.209260566
5.021189299,5.315081823
5.176091259,5.43054678
5.703291378,5.505167184
5.361727836,5.412746194
5.278753601,5.354416
5.484299839,5.320399974
5.130333768,5.413042004
5.812913357,5.389976634
5.525044807,5.461404204
5.58546073,5.747971095
5.544068044,5.663699334
5.755874856,5.345160497
5.301029996,5.435860017
5,5.318993925
5.562292864,5.444758651
5.096910013,5.222512856
5.544068044,5.445910891
4.77815125,5.185028396
5.255272505,5.485205222
5.544068044,5.398274339
5.431363764,5.395221843
5.278753601,5.274979338
5.352182518,5.316764456
5.903089987,5.515495814
5.161368002,5.329140283
5.255272505,5.205408372
5.161368002,5.236562503
5.498310554,5.446530146
5.477121255,5.598431785
5.51851394,5.343548539
5.531478917,5.666186895
5.477121255,5.337172322
5.176091259,5.213786761
5.301029996,5.297145846
5.511883361,5.567398655
5.792391689,5.577296978
5.146128036,5.17411938
5.301029996,5.24028407
5.380211242,5.626731079
5.255272505,5.456666276
5.511883361,5.366551949
5.77815125,5.396997715
4.929418926,5.200341546
5.556302501,5.588602398
5.477121255,5.515173889
5.311753861,5.285436971
5.903089987,5.650292097
5.579783597,5.528477733
4.954242509,5.268172564
5.875061263,5.612414302
5.447158031,5.402238852
5.69019608,5.58774534
5.531478917,5.330311153
4.77815125,5.28680347
5.255272505,5.377854084
5,5.279432764
5.079181246,5.282254925
5.591064607,5.429882386
5.977723605,5.588560035
5.484299839,5.52964051
5.62324929,5.348768827
5.681241237,5.350219008
5.255272505,5.429401557
5.72427587,5.705968714
5.278753601,5.387795574
5.58546073,5.415285731
5.352182518,5.39219217
5.672097858,5.503116612
5.556302501,5.36623694
5.130333768,5.249804718
5.380211242,5.267946944
5.278753601,5.512450208
5.633468456,5.390847806
5.255272505,5.385415051
5.230448921,5.235131584
5.653212514,5.383419242
5.62838893,5.541486241
5.079181246,5.244407917
5.934498451,5.602744028
5.759667845,5.363873432
5.574031268,5.444541809
5.498310554,5.212781214
5.602059991,5.477702912
5.322219295,5.333208444
5.537819095,5.494771086
5.707570176,5.539998224
5.574031268,5.564700987
5.681241237,5.666534835
5.531478917,5.513670704
5.477121255,5.298575638
5.574031268,5.424884592
5.653212514,5.406612943
5.255272505,5.509471128
5.62324929,5.622129637
4.929418926,5.339302191
5.491361694,5.356654431
5.556302501,5.503676639
5.643452676,5.465287064
5.161368002,5.261300107
5.574031268,5.476949986
5.653212514,5.524248311
5.342422681,5.428460901
5.716003344,5.488188365
5.643452676,5.690100566
5.491361694,5.427360136
5.079181246,5.37723509
5.255272505,5.297537468
4.954242509,5.373538733
5.643452676,5.579273757
5.544068044,5.657652953
5.301029996,5.433839689
5.301029996,5.478974411
5.511883361,5.343227502
5.511883361,5.472653298
5.51851394,5.393958336
5.648360011,5.462858871
5.822821645,5.636395652
5.267171728,5.370568873
5.591064607,5.669994242
6.414973348,5.59453859
5.255272505,5.313460009
5.161368002,5.231940491
5.77815125,5.364109836
5.498310554,5.603438803
5.728353782,5.537917235
5.380211242,5.454554149
5.477121255,5.267261116
5.161368002,5.211979201
5.511883361,5.454029054
5.146128036,5.406077179
4.977723605,5.413205909
5.544068044,5.528512227
5.698970004,5.520025115
5.477121255,5.514380073
5.380211242,5.34739579
5.380211242,5.401535777
5.62324929,5.494653317
5.77815125,5.517096707
5.33243846,5.361245524
5.62324929,5.660548945
5.672097858,5.631330234
5.477121255,5.48570451
5.672097858,5.438846067
5.806179974,5.640872908
5.079181246,5.204051059
5.301029996,5.398300014
5.602059991,5.605277759
5.477121255,5.441283894
5.380211242,5.468193843
5,5.202569272
5.021189299,5.157968824
5.477121255,5.461808779
5.176091259,5.372979699
5.505149978,5.463777371
5.322219295,5.552739614
5.602059991,5.346575152
5.301029996,5.375955117
5.176091259,5.306194767
5.544068044,5.582147225
5.602059991,5.434235257
5.698970004,5.656042238
5.602059991,5.372394461
5.511883361,5.569029042
5.612783857,5.581660789
5.477121255,5.307811316
5.602059991,5.453737084
5.62324929,5.378281604
5.498310554,5.476381066
5.255272505,5.473217166
5.255272505,5.382239306
5.653212514,5.534155968
5.525044807,5.565058255
5,5.550281121
5.113943352,5.47448896
5,5.180330328
5.511883361,5.394252321
5.255272505,5.379631165
5.703291378,5.489396605
5.477121255,5.421393431
5.491361694,5.457370648
5.698970004,5.592610284
5.653212514,5.432347977
5.505149978,5.543375407
5.301029996,5.354239997
5.255272505,5.292070973
5.278753601,5.333287375
5.33243846,5.242264858
5.079181246,5.421763124
5.812913357,5.521181681
5.342422681,5.325682414
5.267171728,5.235307797
5.511883361,5.534989609
5.67669361,5.338950432
5.511883361,5.672203409
5.380211242,5.400358227
4.698970004,5.39381185
5.290034611,5.441220959
5.380211242,5.450690617
5.447158031,5.398746843
5.255272505,5.337551033
5.255272505,5.513715716
5.698970004,5.814866054
5.707570176,5.621943794
5.079181246,5.41460133
5.096910013,5.327537089
5.58546073,5.469204771
5.602059991,5.478035851
5.161368002,5.34836812
5.511883361,5.435463211
5.439332694,5.423031887
5.021189299,5.334851131
5.596597096,5.400974059
5.602059991,5.489423624
5.397940009,5.353419274
5.477121255,5.471705142
4.875061263,5.296529471
5.511883361,5.485085259
5.322219295,5.329620513
5.079181246,5.466060517
5.556302501,5.486740293
5,5.367414016
5.544068044,5.534627701
5.511883361,5.441450443
5.311753861,5.371042623
5.58546073,5.608501072
5.255272505,5.476059417
5.255272505,5.263739169
5.477121255,5.251991944
5.447158031,5.386672411
5.511883361,5.322285493
5.511883361,5.440478909
5.079181246,5.475148309
5,5.274186662
5.397940009,5.491870019
5.33243846,5.307756667
5.380211242,5.407356258
5.477121255,5.452872645
5.380211242,5.426552341
5.511883361,5.587483828
5.653212514,5.49271009
5.638489257,5.630009411
5.643452676,5.511942732
5.740362689,5.574608825
5.380211242,5.395830459
5.544068044,5.450391048
5.301029996,5.307565758
5.342422681,5.505029783
5.763427994,5.391945523
5.311753861,5.258923434
5.498310554,5.386229159
5.380211242,5.347919846
5.380211242,5.434102156
4.954242509,5.249361913
5.685741739,5.533217647
5.491361694,5.489104333
5.544068044,5.270533997
5.290034611,5.267200876
5.021189299,5.246364982
5.505149978,5.493533638
5.511883361,5.446999815
5.361727836,5.228689951
4.929418926,5.405724977
5.301029996,5.231603656
5.255272505,5.434922169
5.618048097,5.536453768
5.255272505,5.452697134
5.607455023,5.488144569
5.62838893,5.449684576
5.380211242,5.299999587
5.511883361,5.435069267
5.176091259,5.30897033
5.574031268,5.319553505
5.653212514,5.441544984
5.477121255,5.584951971
5.681241237,5.40501964
5.414973348,5.279539097
6.282168778,5.849411988
5.511883361,5.530989614
5.267171728,5.222996153
5.511883361,5.583604707
5.079181246,5.32497294
5.397940009,5.369982472
5.602059991,5.460546959
4.977723605,5.353863672
4.977723605,5.363877246
5.322219295,5.483722137
5.414973348,5.339378247
5.255272505,5.294587365
5.342422681,5.316180514
5.511883361,5.468376176
5.255272505,5.393490034
5.698970004,5.468409107
5.681241237,5.65242632
5.447158031,5.320249487
5.703291378,5.674684072
5.380211242,5.246005074
5.190331698,5.373492509
5.397940009,5.259645947
5.77815125,5.708658539
5.968482949,5.602557537
5.740362689,5.645772658
5.643452676,5.515455745
5.301029996,5.392292143
5.079181246,5.33989641
5.812913357,5.587017166
5.653212514,5.43403967
5.301029996,5.298148013
5.204119983,5.500499407
5.579783597,5.514532281
5.176091259,5.389928564
5.511883361,5.553593716
5.380211242,5.358454084
5.491361694,5.548047429
5.439332694,5.375540204
5.544068044,5.44180153
5.161368002,5.317631448
5.633468456,5.535845739
4.84509804,5.212589073
5.33243846,5.249994914
5.602059991,5.469086428
5.380211242,5.19803547
5.311753861,5.353337956
5.653212514,5.337593784
5.301029996,5.217300831
5.638489257,5.632958913
5.698970004,5.654911362
5.672097858,5.448605612
5.903089987,5.622388345
5.204119983,5.260532579
6.079181246,5.58895477
5.255272505,5.359281614
5.511883361,5.487309483
4.977723605,5.2942519
5.477121255,5.461364381
5.653212514,5.552578592
5.58546073,5.697519519
5.579783597,5.567781288
5.380211242,5.207098791
5.848189117,5.500210119
5.658011397,5.685915357
5.62324929,5.42489045
5.477121255,5.376786337
5.243038049,5.300441263
5.51851394,5.32555582
5.511883361,5.460552997
5.021189299,5.339200528
5.301029996,5.325311481
5.832508913,5.603900322
5.484299839,5.516584222
5.73239376,5.570427765
5.255272505,5.45823711
5.591064607,5.592404953
5.041392685,5.356952842
5.190331698,5.342719667
5.477121255,5.422606305
5.342422681,5.253551991
5.301029996,5.493592506
5.462397998,5.510954677
5.146128036,5.329904948
5.301029996,5.495045851
5.511883361,5.498441713
5.591064607,5.423551966
4.740362689,5.188882587
5.596597096,5.479466307
5.544068044,5.547604044
5.113943352,5.430486349
5.698970004,5.418328237
5.021189299,5.230647078
5.544068044,5.406967015
5.62324929,5.499236817
5.255272505,5.594085455
5.556302501,5.502940964
5.643452676,5.586710165
5.389166084,5.466901614
5.602059991,5.664551339
5.190331698,5.415221592
5.342422681,5.285856064
5.511883361,5.65947184
5.311753861,5.256117119
5.096910013,5.498493913
5.176091259,5.541076482
5.525044807,5.563814092
5.469822016,5.278672272
5.755874856,5.404136447
5.255272505,5.355901789
5.380211242,5.405122118
5.290034611,5.403976879
5.511883361,5.431596505
5.161368002,5.358627611
5.130333768,5.296089758
5.477121255,5.459522938
5.51851394,5.448055959
5.176091259,5.391427321
5.84509804,5.752813086
4.929418926,5.249354739
5.511883361,5.425912652
5.255272505,5.46687744
5.301029996,5.387444378
5.602059991,5.563051577
5.498310554,5.357106264
4.903089987,5.301125185
5.579783597,5.582394011
5.511883361,5.518229877
5.511883361,5.491817998
5.525044807,5.587471884
5.556302501,5.40892007
5.301029996,5.329808425
5.079181246,5.344148641
5.477121255,5.37977855
5.301029996,5.301459345
5.301029996,5.277810836
5.477121255,5.451237514
5.51851394,5.399229066
5.537819095,5.397649852
5.505149978,5.431608032
5.041392685,5.461919391
5.602059991,5.467028249
5.574031268,5.487520459
5.612783857,5.628302836
5.707570176,5.30013216
5.612783857,5.599139266
5.204119983,5.306832066
5.397940009,5.276004584
5.130333768,5.300520964
5.511883361,5.4402139
5.477121255,5.431811997
5.568201724,5.577732658
5.544068044,5.490958777
5.484299839,5.235101557
5.33243846,5.375436437
5.33243846,5.207784192
5.544068044,5.368580688
5.62324929,5.469761493
5.301029996,5.444800283
5.380211242,5.312234164
5,5.230071632
5.511883361,5.394939417
5.255272505,5.3637213
6.117271296,5.577900898
5.511883361,5.480953761
5.698970004,5.599213059
5.255272505,5.366749903
5.079181246,5.470491484
5.255272505,5.15417975
5.301029996,5.290704361
5.301029996,5.391709662
5.079181246,5.276140164
5.607455023,5.505671847
5.176091259,5.329671106
5.511883361,5.466733511
5.544068044,5.456597485
5.176091259,5.351988827
5.531478917,5.471564635
5.698970004,5.446688557
4.77815125,5.440807599
5.161368002,5.529913916
5.544068044,5.551539166
5.079181246,5.487779387
5.079181246,5.416545585
5.658011397,5.514199978
5.477121255,5.238898851
5.477121255,5.337941474
5.301029996,5.312265221
5.230448921,5.330475053
5.477121255,5.236498308
5.255272505,5.20429675
5.602059991,5.590040418
5.67669361,5.467400199
5.079181246,5.24140625
5.477121255,5.479102962
5.255272505,5.396047624
5.698970004,5.716863646
5.602059991,5.583928854
5.505149978,5.422765832
5.785329835,5.432399272
5.477121255,5.375173287
5.278753601,5.363380744
5.638489257,5.620029662
5.929418926,5.455718357
5.607455023,5.448420954
5.255272505,5.263533604
5.607455023,5.252534981
5.301029996,5.588799274
5.079181246,5.407132875
5.612783857,5.526183756
5.217483944,5.381995999
5.525044807,5.515591836
5.544068044,5.427444489
5.73239376,5.541348224
5.484299839,5.490563326
5.484299839,5.278737384
5.544068044,5.459233786
5.653212514,5.456009751
5.62324929,5.571794041
5.161368002,5.17305049
5.301029996,5.145357678
5.903089987,5.317678466
5.255272505,5.402197402
5.544068044,5.481536485
5.021189299,5.406596472
5.079181246,5.418775125
5.51851394,5.350906204
5.397940009,5.448209699
5.618048097,5.549611975
5.602059991,5.430609624
5.477121255,5.363874548
5.698970004,5.385884675
5.079181246,5.367703222
5.698970004,5.508923568
5.903089987,5.581413945
5.204119983,5.369195473
5.301029996,5.537958816
4.77815125,5.472072405
5.079181246,5.554829737
5.243038049,5.35324389
5.079181246,5.359010202
5.477121255,5.409437395
5.477121255,5.517888696
5.602059991,5.519664728
5.51851394,5.403317992
5.176091259,5.247500327
5.544068044,5.557798536
5.255272505,5.33253866
5.62324929,5.482381454
5.414973348,5.34724336
5.62838893,5.538388327
5.574031268,5.455877159
5.397940009,5.502963976
5.568201724,5.314904821
5.079181246,5.493957797
5.079181246,5.343016235
5.176091259,5.236171521
5.51851394,5.510964045
5.562292864,5.52053442
5.041392685,5.267593151
5.301029996,5.315032066
5.511883361,5.486236576
5.568201724,5.471211895
5.491361694,5.481693797
5.638489257,5.437381916
5.556302501,5.403282819
5.562292864,5.638782256
5.041392685,5.336657462
5.255272505,5.206378908
4.977723605,5.468916211
5.130333768,5.257864263
5.511883361,5.350593865
5.380211242,5.301187187
5.511883361,5.371822908
5.079181246,5.454982892
5.204119983,5.267020092
5.380211242,5.502978964
5.556302501,5.537880297
5.511883361,5.48402855
5.380211242,5.336868508
5.643452676,5.359204942
5.484299839,5.462195589
5.431363764,5.309656259
5.698970004,5.536492994
5,5.30436023
5.041392685,5.454432105
5.579783597,5.481956662
5.484299839,5.266598346
5.342422681,5.395325031
5.638489257,5.541404797
5.176091259,5.383200964
5.447158031,5.490123192
5.525044807,5.353686593
5.544068044,5.492470841
5.255272505,5.406425659
5.161368002,5.31725122
5.703291378,5.381197666
5.638489257,5.29820035
5.447158031,5.507667857
5.748188027,5.509580018
5.544068044,5.596358755
5.607455023,5.459924953
5.278753601,5.303979706
5.190331698,5.3914222
5.525044807,5.314834907
5.602059991,5.586162856
5.311753861,5.502874174
5.84509804,5.74191391
5.477121255,5.511040269
5.311753861,5.559091711
5.698970004,5.662042105
5.511883361,5.447136486
5.511883361,5.388113647
5.301029996,5.31847593
5.511883361,5.440949803
5.423245874,5.306096838
5.311753861,5.276033702
5.079181246,5.38063577
5.342422681,5.404816049
5.176091259,5.518415987
5.511883361,5.410375765
5.477121255,5.501188274
5.342422681,5.446686371
5.255272505,5.68095914
5.079181246,5.09961813
5.230448921,5.40384634
5.643452676,5.34773196
5.653212514,5.517431018
5.681241237,5.513203268
5.176091259,5.474330034
5.525044807,5.412302167
5.698970004,5.468169024
5.380211242,5.463465639
5.079181246,5.508110009
5.311753861,5.438245788
5.352182518,5.320719251
5.698970004,5.731279496
5.602059991,5.368753068
5.498310554,5.444042139
5.602059991,5.550815414
5.556302501,5.388148871
5.477121255,5.504891046
5.190331698,5.256615341
5.755874856,5.526591629
5.477121255,5.459499506
5.176091259,5.409971266
5.662757832,5.473744248
5.537819095,5.326886949
5.491361694,5.436225109
5.380211242,5.477370408
5.255272505,5.335071598
5.301029996,5.411079937
5.643452676,5.480907026
5.301029996,5.375803176
5.77815125,5.572681799
5.397940009,5.404232422
5.505149978,5.383803421
5.33243846,5.306726056
5.45484486,5.336001324
5.255272505,5.34816912
5.079181246,5.334476273
5.477121255,5.331312226
5.829303773,5.3465179
5.525044807,5.489145801
5.736396502,5.566061265
5.62324929,5.429922824
5.525044807,5.378747949
5.498310554,5.583196107
5.62324929,5.361869965
5.886490725,5.655474929
5.716003344,5.586994715
5.380211242,5.267654261
5.278753601,5.389394473
5.903089987,5.552182773
5.255272505,5.303476971
5.397940009,5.226762396
5.511883361,5.422571438
5.079181246,5.396091896
5.176091259,5.367595926
5.544068044,5.622922452
5.698970004,5.75944375
5.322219295,5.298196175
6.602059991,5.811069907
5.544068044,5.497577838
5.161368002,5.16693021
5.531478917,5.463349307
4.653212514,5.282839349
5.255272505,5.278094595
5.511883361,5.358312798
5.255272505,5.383916069
5.812913357,5.49330174
5.511883361,5.515214563
5.301029996,5.338961741
5.079181246,5.4811703
5.311753861,5.277744451
5.255272505,5.272589276
4.977723605,5.295648511
5.591064607,5.51140107
5.380211242,5.368923561
5.079181246,5.430401832
5.77815125,5.642221786
5.380211242,5.371740593
5.511883361,5.512894054
5.612783857,5.374664696
5.389166084,5.289453715
5.505149978,5.454006175
5.477121255,5.543391844
5.021189299,5.34617201
4.544068044,5.563594016
5.62838893,5.59566994
5.511883361,5.45443235
5.511883361,5.48750619
5.33243846,5.438455122
5.477121255,5.331387565
5.544068044,5.595711455
5.662757832,5.64027114
5.531478917,5.572495727
5.041392685,5.349978667
5.301029996,5.396067925
5.62324929,5.437734697
5.255272505,5.244825382
5.875061263,5.530296072
5.380211242,5.498317694
5.477121255,5.460603263
5.550228353,5.335453004
5,5.284191621
5.550228353,5.506200485
5.602059991,5.661878809
5.58546073,5.463861561
5.544068044,5.547951793
5.431363764,5.496107155
5.550228353,5.596706017
5.380211242,5.090494963
5.176091259,5.204294043
5.832508913,5.60882748
5.498310554,5.332079234
5.255272505,5.37355454
5.477121255,5.427272809
4.929418926,5.26677863
5.51851394,5.245415637
5.255272505,5.393830325
5.537819095,5.544528442
5.267171728,5.2565184
5.301029996,5.407905983
5.698970004,5.744258017
5.681241237,5.407464757
5.505149978,5.354619972
5.243038049,5.293814222
5.397940009,5.266840505
5.176091259,5.431665097
5.653212514,5.550885579
5.602059991,5.549885628
5.556302501,5.555536761
5.301029996,5.321437923
5.607455023,5.555550869
5.511883361,5.432194387
5.06069784,5.189196601
5.278753601,5.329828566
5.267171728,5.294473701
5.51851394,5.329593502
5.832508913,5.555561494
4.698970004,5.412593502
5.544068044,5.525428214
5.255272505,5.458973111
5.491361694,5.445230512
5.278753601,5.3292287
5.477121255,5.477161701
5.579783597,5.52206969
5.447158031,5.396548661
5.591064607,5.464786601
5.322219295,5.448673847
5.62324929,5.427414939
5,5.457966694
5.079181246,5.326027769
5.537819095,5.457888772
5.40654018,5.331488711
5.875061263,5.695397405
5.716003344,5.473521198
5.301029996,5.291976662
5.477121255,5.577153565
6.079181246,5.649880517
5.511883361,5.4537215
5.525044807,5.514404465
5.574031268,5.517082148
5.301029996,5.448441242
5.301029996,5.264626858
5.158362492,5.267540903
5.568201724,5.449482037
5.694605199,5.45380953
5.255272505,5.25595044
5.698970004,5.427461889
5.477121255,5.281438761
5.477121255,5.497953178
5.311753861,5.364592952
5.041392685,5.265045079
5.477121255,5.40450526
5.130333768,5.212476883
4.929418926,5.353273603
5.397940009,5.298133474
5.477121255,5.541774552
5.447158031,5.355952735
5.579783597,5.610849331
5.397940009,5.452413799
5.439332694,5.515400774
5.146128036,5.409511009
5.146128036,5.502954668
5.484299839,5.60919593
5.544068044,5.549816345
4.977723605,5.385563296
5.021189299,5.425871837
5.767155866,5.673231491
5.380211242,5.277107265
5.322219295,5.170932756
5.447158031,5.422944347
5.544068044,5.489917018
5.51851394,5.381305714
5.079181246,5.212925174
5.531478917,5.523366125
4.875061263,5.496208627
5.944482672,5.616401687
5.255272505,5.398826683
5.146128036,5.396610721
5.477121255,5.428155246
5.62838893,5.346446149
5.217483944,5.21770961
5.736396502,5.480211119
6.505149978,5.604044367
4.977723605,5.299951888
5.591064607,5.549344916
5.397940009,5.281483756
5.33243846,5.338101454
5.33243846,5.297796022
5.602059991,5.596539077
5.176091259,5.230786197
5.51851394,5.481986048
5.255272505,5.239174687
5.550228353,5.60171346
5.33243846,5.427811818
5.544068044,5.360084333
5.556302501,5.325608616
5.58546073,5.340021655
5.51851394,5.48001954
5.176091259,5.548257066
5,5.362837959
5.161368002,5.200282903
5.380211242,5.311811869
5,5.345017534
5.477121255,5.342409587
5.602059991,5.546501165
5.255272505,5.32072828
5.342422681,5.285154903
5.255272505,5.181648248
5.342422681,5.317906461
5.439332694,5.355168221
5.511883361,5.366045726
5.579783597,5.631025949
5.397940009,5.366052986
5.380211242,5.243823673
5.929418926,5.709150768
5.113943352,5.21716177
5.498310554,5.393784974
5.431363764,5.417620772
5.72427587,5.458802543
5.230448921,5.217977514
5.243038049,5.366044432
5.602059991,5.388210668
5.176091259,5.220719143
5.462397998,5.39270589
5.397940009,5.375648425
5.255272505,5.32879974
5.423245874,5.204193887
5.079181246,5.313073568
5.568201724,5.283987322
5.62324929,5.608204422
5.204119983,5.258199965
5.477121255,5.362983232
4.77815125,5.462411548
5.638489257,5.549961299
5.255272505,5.377809067
5.602059991,5.496546233
5.161368002,5.2037827
5.612783857,5.614323807
5.255272505,5.321828224
5.477121255,5.327424864
5.602059991,5.537802527
5.477121255,5.42997036
5.511883361,5.479893052
5.161368002,5.311904441
5.176091259,5.3730213
5.579783597,5.622097468
5.255272505,5.35051798
5.602059991,5.338410605
5.477121255,5.417543777
5.618048097,5.500874762
5.602059991,5.497626248
5.477121255,5.202278866
5.255272505,5.314541206
5.602059991,5.606697737
5.243038049,5.559234892
5.301029996,5.251271613
5.477121255,5.377531115
5.079181246,5.309508224
5.447158031,5.418277926
5.511883361,5.529693625
5.602059991,5.581252059
5.698970004,5.49235554
5.511883361,5.512025971
5.301029996,5.379608348
5.477121255,5.419911397
